states,year,quarter,brand,user_counts,percentage
Tamil Nadu,2018,2,Realme,116217,0.03879
Tamil Nadu,2018,2,Huawei,86507,0.028874
Tamil Nadu,2018,2,Others,353391,0.117953
Tamil Nadu,2018,3,Xiaomi,948490,0.243192
Tamil Nadu,2018,3,Samsung,739663,0.189649
Tamil Nadu,2018,3,Vivo,545491,0.139863
Tamil Nadu,2018,3,Oppo,327387,0.083942
Tamil Nadu,2018,3,Motorola,177191,0.045432
Tamil Nadu,2018,3,Lenovo,153372,0.039324
Tamil Nadu,2018,3,Apple,150205,0.038512
Tamil Nadu,2018,3,Realme,149904,0.038435
Tamil Nadu,2018,3,OnePlus,145542,0.037317
Tamil Nadu,2018,3,Huawei,118152,0.030294
Tamil Nadu,2018,3,Others,444780,0.114041
Tamil Nadu,2018,4,Xiaomi,1270630,0.244358
Tamil Nadu,2018,4,Samsung,978019,0.188085
Tamil Nadu,2018,4,Vivo,776632,0.149356
Tamil Nadu,2018,4,Oppo,457237,0.087932
Tamil Nadu,2018,4,Motorola,228639,0.04397
Tamil Nadu,2018,4,Realme,198871,0.038245
Tamil Nadu,2018,4,Lenovo,194451,0.037395
Tamil Nadu,2018,4,Apple,191032,0.036738
Tamil Nadu,2018,4,OnePlus,180637,0.034739
Tamil Nadu,2018,4,Huawei,164880,0.031708
Tamil Nadu,2018,4,Others,558850,0.107474
Tamil Nadu,2019,1,Xiaomi,1539941,0.244579
Tamil Nadu,2019,1,Samsung,1181910,0.187715
Tamil Nadu,2019,1,Vivo,982792,0.15609
Tamil Nadu,2019,1,Oppo,574119,0.091184
Tamil Nadu,2019,1,Motorola,263727,0.041886
Tamil Nadu,2019,1,Realme,239102,0.037975
Tamil Nadu,2019,1,Apple,223033,0.035423
Tamil Nadu,2019,1,Lenovo,220455,0.035013
Tamil Nadu,2019,1,OnePlus,209025,0.033198
Tamil Nadu,2019,1,Huawei,206764,0.032839
Tamil Nadu,2019,1,Others,655435,0.104098
Tamil Nadu,2019,2,Xiaomi,1811254,0.243789
Tamil Nadu,2019,2,Samsung,1396893,0.188017
Tamil Nadu,2019,2,Vivo,1196063,0.160986
Tamil Nadu,2019,2,Oppo,697196,0.09384
Tamil Nadu,2019,2,Motorola,303963,0.040912
Tamil Nadu,2019,2,Realme,281300,0.037862
Tamil Nadu,2019,2,Apple,254300,0.034228
Tamil Nadu,2019,2,Lenovo,251562,0.033859
Tamil Nadu,2019,2,Huawei,248271,0.033416
Tamil Nadu,2019,2,OnePlus,232848,0.031341
Tamil Nadu,2019,2,Others,755959,0.101749
Tamil Nadu,2019,3,Xiaomi,2046907,0.242846
Tamil Nadu,2019,3,Samsung,1578951,0.187327
Tamil Nadu,2019,3,Vivo,1404873,0.166675
Tamil Nadu,2019,3,Oppo,809503,0.09604
Tamil Nadu,2019,3,Motorola,331659,0.039348
Tamil Nadu,2019,3,Realme,325676,0.038638
Tamil Nadu,2019,3,Huawei,287625,0.034124
Tamil Nadu,2019,3,Apple,280108,0.033232
Tamil Nadu,2019,3,Lenovo,263109,0.031215
Tamil Nadu,2019,3,OnePlus,253980,0.030132
Tamil Nadu,2019,3,Others,846444,0.100422
Tamil Nadu,2019,4,Xiaomi,2321854,0.241345
Tamil Nadu,2019,4,Samsung,1803401,0.187454
Tamil Nadu,2019,4,Vivo,1661144,0.172667
Tamil Nadu,2019,4,Oppo,954430,0.099208
Tamil Nadu,2019,4,Realme,385827,0.040105
Tamil Nadu,2019,4,Motorola,364512,0.037889
Tamil Nadu,2019,4,Huawei,329271,0.034226
Tamil Nadu,2019,4,Apple,306135,0.031821
Tamil Nadu,2019,4,Lenovo,283182,0.029435
Tamil Nadu,2019,4,OnePlus,275013,0.028586
Tamil Nadu,2019,4,Others,935724,0.097264
Tamil Nadu,2020,1,Xiaomi,2602334,0.239353
Tamil Nadu,2020,1,Samsung,2037120,0.187367
Tamil Nadu,2020,1,Vivo,1937792,0.178231
Tamil Nadu,2020,1,Oppo,1109430,0.102041
Tamil Nadu,2020,1,Realme,450799,0.041463
Tamil Nadu,2020,1,Motorola,395956,0.036419
Tamil Nadu,2020,1,Huawei,370773,0.034102
Tamil Nadu,2020,1,Apple,333073,0.030635
Tamil Nadu,2020,1,Lenovo,308388,0.028364
Tamil Nadu,2020,1,OnePlus,293970,0.027038
Tamil Nadu,2020,1,Others,1032733,0.094987
Tamil Nadu,2020,2,Xiaomi,2891155,0.23794
Tamil Nadu,2020,2,Samsung,2285005,0.188054
Tamil Nadu,2020,2,Vivo,2216953,0.182453
Tamil Nadu,2020,2,Oppo,1270624,0.104571
Tamil Nadu,2020,2,Realme,512202,0.042154
Tamil Nadu,2020,2,Motorola,430995,0.035471
Tamil Nadu,2020,2,Huawei,410511,0.033785
Tamil Nadu,2020,2,Apple,352063,0.028975
Tamil Nadu,2020,2,Lenovo,331665,0.027296
Tamil Nadu,2020,2,OnePlus,305910,0.025176
Tamil Nadu,2020,2,Others,1143703,0.094126
Tamil Nadu,2020,3,Xiaomi,3217633,0.235837
Tamil Nadu,2020,3,Vivo,2577603,0.188926
Tamil Nadu,2020,3,Samsung,2574986,0.188734
Tamil Nadu,2020,3,Oppo,1456520,0.106756
Tamil Nadu,2020,3,Realme,592254,0.043409
Tamil Nadu,2020,3,Motorola,466225,0.034172
Tamil Nadu,2020,3,Huawei,452345,0.033155
Tamil Nadu,2020,3,Apple,378323,0.027729
Tamil Nadu,2020,3,Lenovo,357461,0.0262
Tamil Nadu,2020,3,OnePlus,324336,0.023772
Tamil Nadu,2020,3,Others,1245765,0.091309
Tamil Nadu,2020,4,Xiaomi,3595631,0.234127
Tamil Nadu,2020,4,Vivo,2971084,0.19346
Tamil Nadu,2020,4,Samsung,2918795,0.190056
Tamil Nadu,2020,4,Oppo,1665487,0.108447
Tamil Nadu,2020,4,Realme,690401,0.044955
Tamil Nadu,2020,4,Motorola,503120,0.03276
Tamil Nadu,2020,4,Huawei,497653,0.032404
Tamil Nadu,2020,4,Apple,417632,0.027194
Tamil Nadu,2020,4,Lenovo,385136,0.025078
Tamil Nadu,2020,4,OnePlus,347722,0.022642
Tamil Nadu,2020,4,Others,1364925,0.088876
Tamil Nadu,2021,1,Xiaomi,3887022,0.233699
Tamil Nadu,2021,1,Vivo,3309321,0.198966
Tamil Nadu,2021,1,Samsung,3143951,0.189023
Tamil Nadu,2021,1,Oppo,1825392,0.109748
Tamil Nadu,2021,1,Realme,782154,0.047025
Tamil Nadu,2021,1,Huawei,522223,0.031398
Tamil Nadu,2021,1,Motorola,518191,0.031155
Tamil Nadu,2021,1,Apple,449432,0.027021
Tamil Nadu,2021,1,Lenovo,389630,0.023426
Tamil Nadu,2021,1,OnePlus,369966,0.022243
Tamil Nadu,2021,1,Others,1435326,0.086296
Tamil Nadu,2021,2,Xiaomi,4159447,0.233617
Tamil Nadu,2021,2,Vivo,3648711,0.204931
Tamil Nadu,2021,2,Samsung,3335419,0.187335
Tamil Nadu,2021,2,Oppo,1982731,0.111361
Tamil Nadu,2021,2,Realme,924040,0.051899
Tamil Nadu,2021,2,Huawei,515007,0.028926
Tamil Nadu,2021,2,Motorola,513680,0.028851
Tamil Nadu,2021,2,Apple,481336,0.027034
Tamil Nadu,2021,2,OnePlus,400480,0.022493
Tamil Nadu,2021,2,Lenovo,375748,0.021104
Tamil Nadu,2021,2,Others,1467943,0.082448
Tamil Nadu,2021,3,Xiaomi,4464525,0.233409
Tamil Nadu,2021,3,Vivo,4059800,0.21225
Tamil Nadu,2021,3,Samsung,3487967,0.182354
Tamil Nadu,2021,3,Oppo,2182951,0.114127
Tamil Nadu,2021,3,Realme,1086229,0.056789
Tamil Nadu,2021,3,Apple,516731,0.027015
Tamil Nadu,2021,3,Huawei,514394,0.026893
Tamil Nadu,2021,3,Motorola,504404,0.026371
Tamil Nadu,2021,3,OnePlus,454175,0.023745
Tamil Nadu,2021,3,Lenovo,358008,0.018717
Tamil Nadu,2021,3,Others,1498256,0.07833
Tamil Nadu,2021,4,Xiaomi,4737458,0.231852
Tamil Nadu,2021,4,Vivo,4457962,0.218173
Tamil Nadu,2021,4,Samsung,3636646,0.177978
Tamil Nadu,2021,4,Oppo,2390692,0.117001
Tamil Nadu,2021,4,Realme,1288203,0.063045
Tamil Nadu,2021,4,Apple,575168,0.028149
Tamil Nadu,2021,4,OnePlus,507178,0.024821
Tamil Nadu,2021,4,Motorola,501002,0.024519
Tamil Nadu,2021,4,Huawei,493892,0.024171
Tamil Nadu,2021,4,Lenovo,336045,0.016446
Tamil Nadu,2021,4,Others,1508896,0.073846
Tamil Nadu,2022,1,Xiaomi,4978558,0.229776
Tamil Nadu,2022,1,Vivo,4823657,0.222627
Tamil Nadu,2022,1,Samsung,3775700,0.17426
Tamil Nadu,2022,1,Oppo,2599406,0.119971
Tamil Nadu,2022,1,Realme,1468106,0.067758
Tamil Nadu,2022,1,Apple,624113,0.028805
Tamil Nadu,2022,1,OnePlus,549762,0.025373
Tamil Nadu,2022,1,Motorola,495397,0.022864
Tamil Nadu,2022,1,Huawei,485896,0.022426
Tamil Nadu,2022,1,Lenovo,331152,0.015284
Tamil Nadu,2022,1,Others,1535273,0.070858
Telangana,2018,1,Xiaomi,853570,0.257444
Telangana,2018,1,Samsung,678688,0.204698
Telangana,2018,1,Vivo,417290,0.125858
Telangana,2018,1,Oppo,277450,0.083681
Telangana,2018,1,Apple,182270,0.054974
Telangana,2018,1,Realme,177539,0.053547
Telangana,2018,1,OnePlus,158075,0.047677
Telangana,2018,1,Motorola,139364,0.042033
Telangana,2018,1,Lenovo,82558,0.0249
Telangana,2018,1,Huawei,73584,0.022194
Telangana,2018,1,Others,275172,0.082994
Telangana,2018,2,Xiaomi,1108404,0.260182
Telangana,2018,2,Samsung,871232,0.204509
Telangana,2018,2,Vivo,561687,0.131848
Telangana,2018,2,Oppo,365785,0.085863
Telangana,2018,2,Apple,224531,0.052705
Telangana,2018,2,Realme,222301,0.052182
Telangana,2018,2,OnePlus,189797,0.044552
Telangana,2018,2,Motorola,175188,0.041123
Telangana,2018,2,Lenovo,101575,0.023843
Telangana,2018,2,Huawei,95658,0.022454
Telangana,2018,2,Others,343957,0.080739
Telangana,2018,3,Xiaomi,1348603,0.262451
Telangana,2018,3,Samsung,1041937,0.202771
Telangana,2018,3,Vivo,716573,0.139452
Telangana,2018,3,Oppo,453686,0.088292
Telangana,2018,3,Realme,269111,0.052371
Telangana,2018,3,Apple,260670,0.050729
Telangana,2018,3,OnePlus,219364,0.04269
Telangana,2018,3,Motorola,202270,0.039364
Telangana,2018,3,Huawei,119275,0.023212
Telangana,2018,3,Lenovo,111557,0.02171
Telangana,2018,3,Others,395455,0.076959
Telangana,2018,4,Xiaomi,1714433,0.26256
Telangana,2018,4,Samsung,1327932,0.203369
Telangana,2018,4,Vivo,960056,0.14703
Telangana,2018,4,Oppo,598550,0.091666
Telangana,2018,4,Realme,334552,0.051236
Telangana,2018,4,Apple,322702,0.049421
Telangana,2018,4,OnePlus,263159,0.040302
Telangana,2018,4,Motorola,244632,0.037465
Telangana,2018,4,Huawei,155797,0.02386
Telangana,2018,4,Lenovo,133090,0.020382
Telangana,2018,4,Others,474776,0.07271
Telangana,2019,1,Xiaomi,2087604,0.262149
Telangana,2019,1,Samsung,1634479,0.205248
Telangana,2019,1,Vivo,1219194,0.153099
Telangana,2019,1,Oppo,755440,0.094864
Telangana,2019,1,Realme,397059,0.04986
Telangana,2019,1,Apple,378217,0.047494
Telangana,2019,1,OnePlus,299912,0.037661
Telangana,2019,1,Motorola,283123,0.035553
Telangana,2019,1,Huawei,194436,0.024416
Telangana,2019,1,Lenovo,152688,0.019174
Telangana,2019,1,Others,561273,0.070481
Telangana,2019,2,Xiaomi,2369395,0.261927
Telangana,2019,2,Samsung,1863266,0.205977
Telangana,2019,2,Vivo,1423728,0.157387
Telangana,2019,2,Oppo,875408,0.096773
Telangana,2019,2,Realme,450187,0.049766
Telangana,2019,2,Apple,419514,0.046376
Telangana,2019,2,OnePlus,325344,0.035965
Telangana,2019,2,Motorola,310478,0.034322
Telangana,2019,2,Huawei,221025,0.024433
Telangana,2019,2,Lenovo,167039,0.018465
Telangana,2019,2,Others,620623,0.068607
Telangana,2019,3,Xiaomi,2642719,0.2619
Telangana,2019,3,Samsung,2076152,0.205752
Telangana,2019,3,Vivo,1629927,0.16153
Telangana,2019,3,Oppo,994066,0.098514
Telangana,2019,3,Realme,510585,0.0506
Telangana,2019,3,Apple,455573,0.045148
Telangana,2019,3,OnePlus,348387,0.034526
Telangana,2019,3,Motorola,331741,0.032876
Telangana,2019,3,Huawei,248083,0.024586
Telangana,2019,3,Lenovo,173098,0.017154
Telangana,2019,3,Others,680226,0.067412
Telangana,2019,4,Xiaomi,2941413,0.262142
Telangana,2019,4,Samsung,2304661,0.205394
Telangana,2019,4,Vivo,1854821,0.165304
Telangana,2019,4,Oppo,1125257,0.100284
Telangana,2019,4,Realme,586629,0.052281
Telangana,2019,4,Apple,489029,0.043583
Telangana,2019,4,OnePlus,368665,0.032856
Telangana,2019,4,Motorola,355073,0.031644
Telangana,2019,4,Huawei,275415,0.024545
Telangana,2019,4,Lenovo,184229,0.016419
Telangana,2019,4,Others,735499,0.065548
Telangana,2020,1,Xiaomi,3226261,0.262151
Telangana,2020,1,Samsung,2521157,0.204858
Telangana,2020,1,Vivo,2072065,0.168367
Telangana,2020,1,Oppo,1250747,0.10163
Telangana,2020,1,Realme,664650,0.054006
Telangana,2020,1,Apple,522627,0.042466
Telangana,2020,1,OnePlus,385976,0.031363
Telangana,2020,1,Motorola,375706,0.030528
Telangana,2020,1,Huawei,300609,0.024426
Telangana,2020,1,Lenovo,196655,0.015979
Telangana,2020,1,Others,790407,0.064225
Telangana,2020,2,Xiaomi,3507179,0.262156
Telangana,2020,2,Samsung,2745328,0.205209
Telangana,2020,2,Vivo,2282799,0.170636
Telangana,2020,2,Oppo,1377106,0.102937
Telangana,2020,2,Realme,738264,0.055184
Telangana,2020,2,Apple,550940,0.041182
Telangana,2020,2,Motorola,398637,0.029798
Telangana,2020,2,OnePlus,397829,0.029737
Telangana,2020,2,Huawei,325187,0.024307
Telangana,2020,2,Lenovo,207266,0.015493
Telangana,2020,2,Others,847656,0.063361
Telangana,2020,3,Xiaomi,3810161,0.261133
Telangana,2020,3,Samsung,2992702,0.205108
Telangana,2020,3,Vivo,2542381,0.174245
Telangana,2020,3,Oppo,1520230,0.10419
Telangana,2020,3,Realme,832814,0.057078
Telangana,2020,3,Apple,585533,0.04013
Telangana,2020,3,Motorola,420978,0.028852
Telangana,2020,3,OnePlus,415641,0.028486
Telangana,2020,3,Huawei,349866,0.023978
Telangana,2020,3,Lenovo,219113,0.015017
Telangana,2020,3,Others,901463,0.061783
Telangana,2020,4,Xiaomi,4150153,0.26056
Telangana,2020,4,Samsung,3270596,0.205339
Telangana,2020,4,Vivo,2805410,0.176133
Telangana,2020,4,Oppo,1673541,0.10507
Telangana,2020,4,Realme,943307,0.059224
Telangana,2020,4,Apple,628903,0.039485
Telangana,2020,4,Motorola,444416,0.027902
Telangana,2020,4,OnePlus,436917,0.027431
Telangana,2020,4,Huawei,376296,0.023625
Telangana,2020,4,Lenovo,231688,0.014546
Telangana,2020,4,Others,966570,0.060684
Telangana,2021,1,Xiaomi,4458631,0.259993
Telangana,2021,1,Samsung,3491284,0.203584
Telangana,2021,1,Vivo,3089209,0.180139
Telangana,2021,1,Oppo,1818686,0.106052
Telangana,2021,1,Realme,1065087,0.062108
Telangana,2021,1,Apple,674068,0.039306
Telangana,2021,1,OnePlus,461518,0.026912
Telangana,2021,1,Motorola,454264,0.026489
Telangana,2021,1,Huawei,393000,0.022917
Telangana,2021,1,Lenovo,233554,0.013619
Telangana,2021,1,Others,1009768,0.058882
Telangana,2021,2,Xiaomi,4736356,0.25872
Telangana,2021,2,Samsung,3662257,0.200048
Telangana,2021,2,Vivo,3396906,0.185554
Telangana,2021,2,Oppo,1971737,0.107705
Telangana,2021,2,Realme,1259720,0.068811
Telangana,2021,2,Apple,719281,0.03929
Telangana,2021,2,OnePlus,508619,0.027783
Telangana,2021,2,Motorola,442262,0.024158
Telangana,2021,2,Huawei,380961,0.02081
Telangana,2021,2,Lenovo,219429,0.011986
Telangana,2021,2,Others,1009352,0.055135
Telangana,2021,3,Xiaomi,5040723,0.256979
Telangana,2021,3,Vivo,3776315,0.192519
Telangana,2021,3,Samsung,3769093,0.192151
Telangana,2021,3,Oppo,2168812,0.110567
Telangana,2021,3,Realme,1483670,0.075638
Telangana,2021,3,Apple,767224,0.039114
Telangana,2021,3,OnePlus,590963,0.030128
Telangana,2021,3,Motorola,426789,0.021758
Telangana,2021,3,Huawei,374748,0.019105
Telangana,2021,3,Lenovo,204439,0.010422
Telangana,2021,3,Others,1012502,0.051618
Telangana,2021,4,Xiaomi,5285587,0.252686
Telangana,2021,4,Vivo,4135644,0.197711
Telangana,2021,4,Samsung,3885608,0.185757
Telangana,2021,4,Oppo,2358132,0.112734
Telangana,2021,4,Realme,1759654,0.084123
Telangana,2021,4,Apple,856106,0.040927
Telangana,2021,4,OnePlus,676556,0.032344
Telangana,2021,4,Motorola,415921,0.019884
Telangana,2021,4,Huawei,353829,0.016915
Telangana,2021,4,Lenovo,187416,0.00896
Telangana,2021,4,Others,1003196,0.047959
Telangana,2022,1,Xiaomi,5509008,0.248707
Telangana,2022,1,Vivo,4471684,0.201876
Telangana,2022,1,Samsung,4003841,0.180755
Telangana,2022,1,Oppo,2540306,0.114683
Telangana,2022,1,Realme,1999746,0.090279
Telangana,2022,1,Apple,930638,0.042014
Telangana,2022,1,OnePlus,746766,0.033713
Telangana,2022,1,Motorola,406265,0.018341
Telangana,2022,1,Huawei,344744,0.015564
Telangana,2022,1,Lenovo,183434,0.008281
Telangana,2022,1,Others,1014180,0.045786
Tripura,2018,1,Xiaomi,14040,0.254546
Tripura,2018,1,Samsung,11668,0.211542
Tripura,2018,1,Oppo,5778,0.104756
Tripura,2018,1,Vivo,4197,0.076092
Tripura,2018,1,Realme,3865,0.070073
Tripura,2018,1,Gionee,1686,0.030567
Tripura,2018,1,Lenovo,1576,0.028573
Tripura,2018,1,Micromax,1432,0.025962
Tripura,2018,1,Asus,1416,0.025672
Tripura,2018,1,Motorola,1394,0.025273
Tripura,2018,1,Others,8105,0.146944
Tripura,2018,2,Xiaomi,21258,0.254987
Tripura,2018,2,Samsung,17945,0.215248
Tripura,2018,2,Oppo,8953,0.10739
Tripura,2018,2,Vivo,6822,0.081829
Tripura,2018,2,Realme,5784,0.069378
Tripura,2018,2,Gionee,2373,0.028464
Tripura,2018,2,Lenovo,2240,0.026869
Tripura,2018,2,Micromax,2200,0.026389
Tripura,2018,2,Asus,2053,0.024625
Tripura,2018,2,Motorola,1988,0.023846
Tripura,2018,2,Others,11753,0.140976
Tripura,2018,3,Xiaomi,29627,0.253495
Tripura,2018,3,Samsung,25764,0.220443
Tripura,2018,3,Oppo,12899,0.110367
Tripura,2018,3,Vivo,10186,0.087154
Tripura,2018,3,Realme,8049,0.068869
Tripura,2018,3,Gionee,3116,0.026661
Tripura,2018,3,Micromax,2824,0.024163
Tripura,2018,3,Asus,2817,0.024103
Tripura,2018,3,Lenovo,2778,0.023769
Tripura,2018,3,Motorola,2735,0.023401
Tripura,2018,3,Others,16079,0.137576
Tripura,2018,4,Xiaomi,38347,0.250201
Tripura,2018,4,Samsung,35132,0.229224
Tripura,2018,4,Oppo,17942,0.117065
Tripura,2018,4,Vivo,14242,0.092924
Tripura,2018,4,Realme,10556,0.068874
Tripura,2018,4,Asus,3636,0.023724
Tripura,2018,4,Lenovo,3586,0.023397
Tripura,2018,4,Gionee,3584,0.023384
Tripura,2018,4,Motorola,3428,0.022366
Tripura,2018,4,Micromax,3415,0.022282
Tripura,2018,4,Others,19397,0.126559
Tripura,2019,1,Xiaomi,46096,0.251542
Tripura,2019,1,Samsung,42367,0.231193
Tripura,2019,1,Oppo,22197,0.121127
Tripura,2019,1,Vivo,17880,0.097569
Tripura,2019,1,Realme,12553,0.068501
Tripura,2019,1,Asus,4231,0.023088
Tripura,2019,1,Gionee,4052,0.022111
Tripura,2019,1,Lenovo,3967,0.021648
Tripura,2019,1,Motorola,3844,0.020976
Tripura,2019,1,Micromax,3800,0.020736
Tripura,2019,1,Others,22267,0.121509
Tripura,2019,2,Xiaomi,54603,0.250882
Tripura,2019,2,Samsung,51075,0.234672
Tripura,2019,2,Oppo,27375,0.125779
Tripura,2019,2,Vivo,22017,0.101161
Tripura,2019,2,Realme,14896,0.068442
Tripura,2019,2,Asus,4919,0.022601
Tripura,2019,2,Gionee,4636,0.021301
Tripura,2019,2,Lenovo,4490,0.02063
Tripura,2019,2,Motorola,4321,0.019854
Tripura,2019,2,Micromax,4165,0.019137
Tripura,2019,2,Others,25147,0.115542
Tripura,2019,3,Xiaomi,61894,0.252159
Tripura,2019,3,Samsung,57464,0.234111
Tripura,2019,3,Oppo,31453,0.128141
Tripura,2019,3,Vivo,25583,0.104226
Tripura,2019,3,Realme,17453,0.071104
Tripura,2019,3,Asus,5603,0.022827
Tripura,2019,3,Gionee,4975,0.020268
Tripura,2019,3,Motorola,4535,0.018476
Tripura,2019,3,Micromax,4461,0.018174
Tripura,2019,3,Lenovo,4420,0.018007
Tripura,2019,3,Others,27615,0.112505
Tripura,2019,4,Xiaomi,68653,0.252125
Tripura,2019,4,Samsung,63478,0.23312
Tripura,2019,4,Oppo,35779,0.131396
Tripura,2019,4,Vivo,29148,0.107044
Tripura,2019,4,Realme,20529,0.075392
Tripura,2019,4,Asus,5562,0.020426
Tripura,2019,4,Gionee,5248,0.019273
Tripura,2019,4,Motorola,4789,0.017587
Tripura,2019,4,Lenovo,4722,0.017341
Tripura,2019,4,Micromax,4708,0.01729
Tripura,2019,4,Others,29682,0.109006
Tripura,2020,1,Xiaomi,75081,0.250302
Tripura,2020,1,Samsung,69532,0.231803
Tripura,2020,1,Oppo,40260,0.134217
Tripura,2020,1,Vivo,33266,0.110901
Tripura,2020,1,Realme,23927,0.079767
Tripura,2020,1,Asus,6050,0.020169
Tripura,2020,1,Gionee,5095,0.016985
Tripura,2020,1,Motorola,5014,0.016715
Tripura,2020,1,Lenovo,5012,0.016709
Tripura,2020,1,Micromax,4634,0.015449
Tripura,2020,1,Others,32091,0.106984
Tripura,2020,2,Xiaomi,83763,0.248801
Tripura,2020,2,Samsung,77685,0.230748
Tripura,2020,2,Oppo,46283,0.137475
Tripura,2020,2,Vivo,38364,0.113953
Tripura,2020,2,Realme,28326,0.084137
Tripura,2020,2,Asus,6561,0.019488
Tripura,2020,2,Gionee,5452,0.016194
Tripura,2020,2,Motorola,5344,0.015873
Tripura,2020,2,Lenovo,5242,0.01557
Tripura,2020,2,Huawei,5008,0.014875
Tripura,2020,2,Others,34638,0.102885
Tripura,2020,3,Xiaomi,93468,0.248103
Tripura,2020,3,Samsung,86403,0.229349
Tripura,2020,3,Oppo,52607,0.139641
Tripura,2020,3,Vivo,44208,0.117346
Tripura,2020,3,Realme,33649,0.089318
Tripura,2020,3,Asus,7020,0.018634
Tripura,2020,3,Motorola,5686,0.015093
Tripura,2020,3,Gionee,5652,0.015003
Tripura,2020,3,Lenovo,5550,0.014732
Tripura,2020,3,Huawei,5432,0.014419
Tripura,2020,3,Others,37056,0.098362
Tripura,2020,4,Xiaomi,101066,0.247039
Tripura,2020,4,Samsung,93412,0.22833
Tripura,2020,4,Oppo,57851,0.141407
Tripura,2020,4,Vivo,48775,0.119222
Tripura,2020,4,Realme,38173,0.093307
Tripura,2020,4,Asus,7328,0.017912
Tripura,2020,4,Motorola,5862,0.014329
Tripura,2020,4,Gionee,5805,0.014189
Tripura,2020,4,Huawei,5778,0.014123
Tripura,2020,4,Lenovo,5769,0.014101
Tripura,2020,4,Others,39291,0.09604
Tripura,2021,1,Xiaomi,108575,0.246966
Tripura,2021,1,Samsung,99168,0.225568
Tripura,2021,1,Oppo,62419,0.141979
Tripura,2021,1,Vivo,53698,0.122142
Tripura,2021,1,Realme,42622,0.096948
Tripura,2021,1,Asus,8143,0.018522
Tripura,2021,1,Huawei,6052,0.013766
Tripura,2021,1,Motorola,5947,0.013527
Tripura,2021,1,Gionee,5872,0.013357
Tripura,2021,1,Lenovo,5785,0.013159
Tripura,2021,1,Others,41355,0.094066
Tripura,2021,2,Xiaomi,116546,0.246839
Tripura,2021,2,Samsung,104057,0.220388
Tripura,2021,2,Oppo,66970,0.14184
Tripura,2021,2,Vivo,58517,0.123937
Tripura,2021,2,Realme,50025,0.105951
Tripura,2021,2,Asus,7942,0.016821
Tripura,2021,2,Motorola,5999,0.012706
Tripura,2021,2,Huawei,5937,0.012574
Tripura,2021,2,Lava,5937,0.012574
Tripura,2021,2,Gionee,5794,0.012271
Tripura,2021,2,Others,44429,0.094099
Tripura,2021,3,Xiaomi,126117,0.247323
Tripura,2021,3,Samsung,107662,0.211131
Tripura,2021,3,Oppo,72865,0.142892
Tripura,2021,3,Vivo,64797,0.127071
Tripura,2021,3,Realme,58578,0.114875
Tripura,2021,3,Asus,7665,0.015032
Tripura,2021,3,Huawei,6499,0.012745
Tripura,2021,3,Gionee,6096,0.011955
Tripura,2021,3,Lava,6044,0.011853
Tripura,2021,3,Motorola,6025,0.011815
Tripura,2021,3,Others,47581,0.093309
Tripura,2021,4,Xiaomi,135695,0.248393
Tripura,2021,4,Samsung,110734,0.202701
Tripura,2021,4,Oppo,77764,0.142349
Tripura,2021,4,Vivo,69926,0.128001
Tripura,2021,4,Realme,68822,0.12598
Tripura,2021,4,Asus,7552,0.013824
Tripura,2021,4,Huawei,6396,0.011708
Tripura,2021,4,Motorola,6315,0.01156
Tripura,2021,4,Lava,6023,0.011025
Tripura,2021,4,Gionee,5955,0.010901
Tripura,2021,4,Others,51110,0.093558
Tripura,2022,1,Xiaomi,143599,0.246681
Tripura,2022,1,Samsung,114250,0.196264
Tripura,2022,1,Oppo,83468,0.143385
Tripura,2022,1,Realme,78396,0.134672
Tripura,2022,1,Vivo,74834,0.128553
Tripura,2022,1,Asus,7367,0.012655
Tripura,2022,1,Huawei,6576,0.011297
Tripura,2022,1,Tecno,6411,0.011013
Tripura,2022,1,Infinix,6357,0.01092
Tripura,2022,1,Motorola,6335,0.010883
Tripura,2022,1,Others,54531,0.093676
Uttar Pradesh,2018,1,Xiaomi,1164619,0.248095
Uttar Pradesh,2018,1,Samsung,939725,0.200186
Uttar Pradesh,2018,1,Vivo,564062,0.12016
Uttar Pradesh,2018,1,Oppo,459877,0.097966
Uttar Pradesh,2018,1,Realme,267660,0.057019
Uttar Pradesh,2018,1,Motorola,138769,0.029561
Uttar Pradesh,2018,1,Apple,135698,0.028907
Uttar Pradesh,2018,1,Lenovo,117510,0.025033
Uttar Pradesh,2018,1,Micromax,101657,0.021656
Uttar Pradesh,2018,1,OnePlus,98788,0.021044
Uttar Pradesh,2018,1,Others,705885,0.150372
Uttar Pradesh,2018,2,Xiaomi,1635001,0.253781
Uttar Pradesh,2018,2,Samsung,1274460,0.197819
Uttar Pradesh,2018,2,Vivo,805993,0.125105
Uttar Pradesh,2018,2,Oppo,646104,0.100287
Uttar Pradesh,2018,2,Realme,361159,0.056058
Uttar Pradesh,2018,2,Motorola,182857,0.028383
Uttar Pradesh,2018,2,Apple,172868,0.026832
Uttar Pradesh,2018,2,Lenovo,153765,0.023867
Uttar Pradesh,2018,2,Micromax,137630,0.021363
Uttar Pradesh,2018,2,OnePlus,120867,0.018761
Uttar Pradesh,2018,2,Others,951850,0.147744
Uttar Pradesh,2018,3,Xiaomi,2102198,0.259643
Uttar Pradesh,2018,3,Samsung,1597902,0.197358
Uttar Pradesh,2018,3,Vivo,1066448,0.131717
Uttar Pradesh,2018,3,Oppo,835148,0.103149
