states,year,quarter,district,trans_counts,amount
Telangana,2022,1,Medchal Malkajgiri,110893187,185168270983.39
Telangana,2022,1,Warangal Urban,27504554,56954288260.24
Telangana,2022,1,Sangareddy,27250369,50754041229.75
Telangana,2022,1,Nalgonda,17014104,39284842780.64
Telangana,2022,1,Khammam,15266245,35894472741.55
Telangana,2022,1,Karimnagar,14698433,32332888869.97
Telangana,2022,1,Nizamabad,13749642,33996713436.02
Telangana,2022,1,Siddipet,11464769,25404779557.02
Telangana,2022,2,Hyderabad,446470234,775908693266.72
Telangana,2022,2,Rangareddy,161888380,267052522620.51
Telangana,2022,2,Medchal Malkajgiri,134114768,221257316347.72
Telangana,2022,2,Warangal Urban,32791256,66551476649.13
Telangana,2022,2,Sangareddy,32680472,59585382581.45
Telangana,2022,2,Nalgonda,19977314,44558915742.72
Telangana,2022,2,Khammam,17688119,40474391433.33
Telangana,2022,2,Karimnagar,17621343,38465054891.36
Telangana,2022,2,Nizamabad,16389018,40970987322.06
Telangana,2022,2,Siddipet,13598517,29087166428.46
Telangana,2022,3,Hyderabad,1018658174,1586047443981.79
Telangana,2022,3,Rangareddy,169029273,272598081405.12
Telangana,2022,3,Medchal Malkajgiri,136384039,223442008167.95
Telangana,2022,3,Sangareddy,33187414,57832647223.37
Telangana,2022,3,Warangal Urban,27244856,55794322100.98
Telangana,2022,3,Nalgonda,19442094,40798032880.71
Telangana,2022,3,Karimnagar,17095584,36478353449.0
Telangana,2022,3,Khammam,17010697,36789751400.92
Telangana,2022,3,Nizamabad,15374558,35480941123.21
Telangana,2022,3,Siddipet,12900290,27570105119.14
Telangana,2022,4,Hyderabad,1133829812,1753799022390.87
Telangana,2022,4,Rangareddy,191136402,295773661437.69
Telangana,2022,4,Medchal Malkajgiri,151514969,237726926269.26
Telangana,2022,4,Sangareddy,38000808,64649951913.24
Telangana,2022,4,Warangal Urban,29269688,57991182917.38
Telangana,2022,4,Nalgonda,21928009,45517531285.3
Telangana,2022,4,Karimnagar,19056918,39357490540.69
Telangana,2022,4,Khammam,18924276,39626352507.58
Telangana,2022,4,Nizamabad,18308473,42744693427.91
Telangana,2022,4,Siddipet,14715170,30384216197.14
Tripura,2018,1,West Tripura,70467,68418341.28
Tripura,2018,1,South Tripura,18338,13785118.33
Tripura,2018,1,Sepahijala,14107,13224752.64
Tripura,2018,1,Gomati,12229,11277259.26
Tripura,2018,1,North Tripura,9915,10869174.63
Tripura,2018,1,Dhalai,9195,8812172.05
Tripura,2018,1,Khowai,8838,7242490.36
Tripura,2018,1,Unakoti,5068,4349605.99
Tripura,2018,2,West Tripura,108318,127784098.63
Tripura,2018,2,South Tripura,22366,18977158.3
Tripura,2018,2,Sepahijala,18815,23613654.49
Tripura,2018,2,Gomati,16000,15955619.88
Tripura,2018,2,Dhalai,14563,15283111.13
Tripura,2018,2,North Tripura,13859,16015790.91
Tripura,2018,2,Khowai,11440,12338889.1
Tripura,2018,2,Unakoti,9198,6923396.26
Tripura,2018,3,West Tripura,168029,229530961.77
Tripura,2018,3,South Tripura,49250,45613113.08
Tripura,2018,3,Gomati,34380,36259157.95
Tripura,2018,3,Sepahijala,33646,39779005.12
Tripura,2018,3,Unakoti,29360,19643274.58
Tripura,2018,3,North Tripura,25747,30157424.75
Tripura,2018,3,Dhalai,22350,31331691.37
Tripura,2018,3,Khowai,14941,21548759.43
Tripura,2018,4,West Tripura,192827,305112898.57
Tripura,2018,4,Sepahijala,53688,62851730.05
Tripura,2018,4,South Tripura,49820,66095950.12
Tripura,2018,4,Gomati,38970,48523976.18
Tripura,2018,4,North Tripura,34385,44032488.78
Tripura,2018,4,Dhalai,28775,46429185.35
Tripura,2018,4,Khowai,26880,33718919.53
Tripura,2018,4,Unakoti,22714,18120450.88
Tripura,2019,1,West Tripura,269281,356302222.87
Tripura,2019,1,Sepahijala,65545,79750942.7
Tripura,2019,1,South Tripura,64445,78239589.1
Tripura,2019,1,Gomati,51994,62247963.56
Tripura,2019,1,Khowai,36291,41097809.27
Tripura,2019,1,North Tripura,35513,53359801.42
Tripura,2019,1,Dhalai,33295,57107027.86
Tripura,2019,1,Unakoti,24562,28789584.84
Tripura,2019,2,West Tripura,259708,400168803.62
Tripura,2019,2,South Tripura,58687,93657802.47
Tripura,2019,2,Sepahijala,51675,91802336.89
Tripura,2019,2,Gomati,44671,72233524.18
Tripura,2019,2,Dhalai,35446,57168085.15
Tripura,2019,2,North Tripura,34750,57253647.85
Tripura,2019,2,Khowai,27357,39594573.11
Tripura,2019,2,Unakoti,20264,29942709.58
Tripura,2019,3,West Tripura,370916,501659348.31
Tripura,2019,3,South Tripura,66682,99290824.56
Tripura,2019,3,Sepahijala,64021,100769508.41
Tripura,2019,3,Gomati,60249,87365263.3
Tripura,2019,3,North Tripura,49503,71077675.09
Tripura,2019,3,Dhalai,44468,71345910.41
Tripura,2019,3,Khowai,31061,48267493.2
Tripura,2019,3,Unakoti,24817,37601399.54
Tripura,2019,4,West Tripura,394538,585934433.56
Tripura,2019,4,South Tripura,76273,115116709.41
Tripura,2019,4,Sepahijala,73165,126608014.75
Tripura,2019,4,Gomati,72919,107373443.71
Tripura,2019,4,North Tripura,61226,90362263.29
Tripura,2019,4,Dhalai,52188,79988122.43
Tripura,2019,4,Khowai,35979,55953879.3
Tripura,2019,4,Unakoti,35536,54063293.82
Tripura,2020,1,West Tripura,461888,795860840.74
Tripura,2020,1,South Tripura,89869,155003031.68
Tripura,2020,1,Sepahijala,82186,153302286.84
Tripura,2020,1,Gomati,77355,136218979.96
Tripura,2020,1,North Tripura,71460,109976480.51
Tripura,2020,1,Dhalai,61425,99410788.98
Tripura,2020,1,Khowai,43027,73376986.43
Tripura,2020,1,Unakoti,37292,65629411.25
Tripura,2020,2,West Tripura,422021,779679849.98
Tripura,2020,2,South Tripura,120386,209028177.94
Tripura,2020,2,Sepahijala,113723,189445992.23
Tripura,2020,2,North Tripura,101129,142793248.51
Tripura,2020,2,Gomati,94532,143272330.02
Tripura,2020,2,Dhalai,91473,139760407.47
Tripura,2020,2,Khowai,57871,87108349.83
Tripura,2020,2,Unakoti,51385,78087527.62
Tripura,2020,3,West Tripura,522218,937726111.8
Tripura,2020,3,South Tripura,151881,270869695.82
Tripura,2020,3,Sepahijala,144693,269350118.63
Tripura,2020,3,North Tripura,126884,207965073.76
Tripura,2020,3,Gomati,121329,214785928.1
Tripura,2020,3,Dhalai,114616,192403601.42
Tripura,2020,3,Khowai,72823,129761070.16
Tripura,2020,3,Unakoti,63441,118957916.53
Tripura,2020,4,West Tripura,692509,1319546164.17
Tripura,2020,4,South Tripura,182583,347232002.63
Tripura,2020,4,Sepahijala,165182,336834539.2
Tripura,2020,4,North Tripura,164023,307732518.8
Tripura,2020,4,Gomati,149404,291692706.48
Tripura,2020,4,Dhalai,137188,266253033.05
Tripura,2020,4,Khowai,83899,156613600.32
Tripura,2020,4,Unakoti,77102,156226431.57
Tripura,2021,1,West Tripura,692376,1402040320.72
Tripura,2021,1,South Tripura,150265,357643996.08
Tripura,2021,1,North Tripura,143060,318074681.76
Tripura,2021,1,Sepahijala,141426,365525453.41
Tripura,2021,1,Gomati,127271,295815100.01
Tripura,2021,1,Dhalai,116945,274079611.29
Tripura,2021,1,Khowai,71155,160906168.9
Tripura,2021,1,Unakoti,68925,161256237.62
Tripura,2021,2,West Tripura,772723,1463071251.49
Tripura,2021,2,North Tripura,176067,351155989.29
Tripura,2021,2,South Tripura,171713,365935947.97
Tripura,2021,2,Sepahijala,166437,361358159.02
Tripura,2021,2,Gomati,148554,309610328.8
Tripura,2021,2,Dhalai,138998,278586073.42
Tripura,2021,2,Unakoti,88092,174170768.1
Tripura,2021,2,Khowai,81845,164265842.95
Tripura,2021,3,West Tripura,960039,1895464982.71
Tripura,2021,3,North Tripura,210698,454116633.32
Tripura,2021,3,Sepahijala,195392,447581559.15
Tripura,2021,3,South Tripura,186827,414556972.48
Tripura,2021,3,Dhalai,167446,368906160.2
Tripura,2021,3,Gomati,166441,372982272.5
Tripura,2021,3,Unakoti,105296,228625158.42
Tripura,2021,3,Khowai,89061,181900029.39
Tripura,2021,4,West Tripura,1174499,2328859193.65
Tripura,2021,4,North Tripura,255959,590088928.32
Tripura,2021,4,Sepahijala,233920,570421104.18
Tripura,2021,4,South Tripura,219422,560735150.07
Tripura,2021,4,Gomati,200196,454492828.75
Tripura,2021,4,Dhalai,194907,448039146.77
Tripura,2021,4,Unakoti,130201,289484907.9
Tripura,2021,4,Khowai,111589,254808204.65
Tripura,2022,1,West Tripura,1340631,2620170134.67
Tripura,2022,1,North Tripura,310764,699778044.18
Tripura,2022,1,Sepahijala,257586,636388326.29
Tripura,2022,1,South Tripura,242720,632737978.79
Tripura,2022,1,Gomati,230019,517368490.16
Tripura,2022,1,Dhalai,216216,501758621.16
Tripura,2022,1,Unakoti,148265,349475550.54
Tripura,2022,1,Khowai,124989,289652618.57
Tripura,2022,2,West Tripura,1654938,2957075284.52
Tripura,2022,2,North Tripura,347933,745615506.65
Tripura,2022,2,Sepahijala,301211,703075146.32
Tripura,2022,2,South Tripura,270412,649809730.88
Tripura,2022,2,Gomati,269581,581885804.18
Tripura,2022,2,Dhalai,258585,545900041.15
Tripura,2022,2,Unakoti,168534,380245834.43
Tripura,2022,2,Khowai,147470,314663693.92
Tripura,2022,3,West Tripura,2286054,4317123305.58
Tripura,2022,3,North Tripura,400198,829909312.31
Tripura,2022,3,Sepahijala,358452,818757042.97
Tripura,2022,3,Gomati,294377,612183432.88
Tripura,2022,3,Dhalai,287101,618208457.28
Tripura,2022,3,South Tripura,286379,682522212.59
Tripura,2022,3,Unakoti,179593,406385690.1
Tripura,2022,3,Khowai,164425,363263351.21
Tripura,2022,4,West Tripura,3006900,5757593406.56
Tripura,2022,4,North Tripura,460914,940748505.56
Tripura,2022,4,Sepahijala,352709,784953776.78
Tripura,2022,4,South Tripura,318517,743429832.55
Tripura,2022,4,Gomati,303790,606245959.14
Tripura,2022,4,Unakoti,292384,653255260.76
Tripura,2022,4,Dhalai,289984,592125895.88
Tripura,2022,4,Khowai,172992,374619180.93
Uttar Pradesh,2018,1,Gautam Buddha Nagar,1387567,2065704006.92
Uttar Pradesh,2018,1,Lucknow,949749,1271848634.41
Uttar Pradesh,2018,1,Ghaziabad,751503,1146504201.16
Uttar Pradesh,2018,1,Prayagraj,628453,652988000.36
Uttar Pradesh,2018,1,Varanasi,573338,534929627.36
Uttar Pradesh,2018,1,Kanpur Nagar,493390,550298919.98
Uttar Pradesh,2018,1,Gorakhpur,324943,377954039.79
Uttar Pradesh,2018,1,Bareilly,306561,272420019.95
Uttar Pradesh,2018,1,Agra,298049,353477588.31
Uttar Pradesh,2018,1,Meerut,267015,345744809.59
Uttar Pradesh,2018,2,Gautam Buddha Nagar,1942298,3398984096.75
Uttar Pradesh,2018,2,Lucknow,1289613,2162778201.19
Uttar Pradesh,2018,2,Ghaziabad,1034409,1868838026.61
Uttar Pradesh,2018,2,Varanasi,836072,956626447.36
Uttar Pradesh,2018,2,Prayagraj,804712,1129002834.21
Uttar Pradesh,2018,2,Kanpur Nagar,675908,954304697.8
Uttar Pradesh,2018,2,Gorakhpur,457691,790320803.93
Uttar Pradesh,2018,2,Agra,401983,637164565.66
Uttar Pradesh,2018,2,Bareilly,385460,487371978.8
Uttar Pradesh,2018,2,Meerut,374625,606678416.59
Uttar Pradesh,2018,3,Varanasi,3305134,2367346800.15
Uttar Pradesh,2018,3,Gautam Buddha Nagar,3256802,4828673888.27
Uttar Pradesh,2018,3,Lucknow,1745149,3120535504.08
Uttar Pradesh,2018,3,Ghaziabad,1537030,2613540894.72
Uttar Pradesh,2018,3,Sitapur,1244942,657116597.59
Uttar Pradesh,2018,3,Prayagraj,1091032,1590288136.84
Uttar Pradesh,2018,3,Kanpur Nagar,884952,1382466122.24
Uttar Pradesh,2018,3,Gorakhpur,589891,1060239355.77
Uttar Pradesh,2018,3,Kheri,588144,407114607.56
Uttar Pradesh,2018,3,Bareilly,530401,701813397.93
Uttar Pradesh,2018,4,Gautam Buddha Nagar,6083056,7483532543.64
Uttar Pradesh,2018,4,Ghaziabad,2891774,4117778328.28
Uttar Pradesh,2018,4,Lucknow,2611582,4678614438.94
Uttar Pradesh,2018,4,Varanasi,1806800,2082572099.27
Uttar Pradesh,2018,4,Prayagraj,1603709,2373886785.81
Uttar Pradesh,2018,4,Kanpur Nagar,1254123,2045066575.83
Uttar Pradesh,2018,4,Gorakhpur,879250,1682899421.86
Uttar Pradesh,2018,4,Bareilly,797506,1011406319.22
Uttar Pradesh,2018,4,Agra,705927,1401083560.66
Uttar Pradesh,2018,4,Meerut,700099,1476906079.1
Uttar Pradesh,2019,1,Gautam Buddha Nagar,10750094,10286434896.55
Uttar Pradesh,2019,1,Lucknow,6724967,10007890617.08
Uttar Pradesh,2019,1,Ghaziabad,4604564,5631770850.22
Uttar Pradesh,2019,1,Prayagraj,2524007,3328073518.1
Uttar Pradesh,2019,1,Varanasi,2290282,2681050295.13
Uttar Pradesh,2019,1,Kanpur Nagar,2045370,2882041800.66
Uttar Pradesh,2019,1,Gorakhpur,1266510,2149018597.78
Uttar Pradesh,2019,1,Bareilly,1150731,1325492844.79
Uttar Pradesh,2019,1,Meerut,1120213,1863635814.49
Uttar Pradesh,2019,1,Agra,1055850,1798577433.7
Uttar Pradesh,2019,2,Lucknow,12624404,22426462674.94
Uttar Pradesh,2019,2,Gautam Buddha Nagar,9667218,10716810453.72
Uttar Pradesh,2019,2,Ghaziabad,4679159,6368927863.0
Uttar Pradesh,2019,2,Kanpur Nagar,2572884,4421750497.07
Uttar Pradesh,2019,2,Prayagraj,2300600,3610973840.45
Uttar Pradesh,2019,2,Varanasi,2098693,3382380917.6
Uttar Pradesh,2019,2,Gorakhpur,1168931,2516446619.59
Uttar Pradesh,2019,2,Meerut,1123899,2212165528.99
Uttar Pradesh,2019,2,Agra,1094456,2048417269.89
Uttar Pradesh,2019,2,Bareilly,893059,1444372593.86
Uttar Pradesh,2019,3,Gautam Buddha Nagar,13014875,14118512957.85
Uttar Pradesh,2019,3,Lucknow,11708246,24465158674.66
Uttar Pradesh,2019,3,Ghaziabad,6466390,8384891301.43
Uttar Pradesh,2019,3,Kanpur Nagar,3032525,5151875480.31
Uttar Pradesh,2019,3,Prayagraj,2766837,4091292783.64
Uttar Pradesh,2019,3,Varanasi,2441735,3772442225.29
Uttar Pradesh,2019,3,Agra,1678565,2589010631.02
Uttar Pradesh,2019,3,Meerut,1429176,2615800654.54
Uttar Pradesh,2019,3,Gorakhpur,1301866,2600290226.33
Uttar Pradesh,2019,3,Bareilly,1164660,1630271295.83
Uttar Pradesh,2019,4,Gautam Buddha Nagar,16003102,17701548866.81
Uttar Pradesh,2019,4,Lucknow,14205324,30191564282.33
Uttar Pradesh,2019,4,Ghaziabad,7615506,10609113377.8
Uttar Pradesh,2019,4,Varanasi,4217796,5004637433.78
Uttar Pradesh,2019,4,Kanpur Nagar,3438636,6283713197.58
Uttar Pradesh,2019,4,Prayagraj,3400115,5161631925.3
Uttar Pradesh,2019,4,Agra,1992945,3485238496.73
Uttar Pradesh,2019,4,Meerut,1820166,3435708382.42
Uttar Pradesh,2019,4,Gorakhpur,1669194,3445111045.8
Uttar Pradesh,2019,4,Bareilly,1342436,2179671438.62
Uttar Pradesh,2020,1,Gautam Buddha Nagar,16781339,19356764212.73
Uttar Pradesh,2020,1,Lucknow,15484604,35175437631.49
Uttar Pradesh,2020,1,Ghaziabad,8267770,11998182771.02
Uttar Pradesh,2020,1,Prayagraj,3666845,6073221861.02
Uttar Pradesh,2020,1,Varanasi,3542507,5628921241.99
Uttar Pradesh,2020,1,Kanpur Nagar,3526062,6302890117.19
Uttar Pradesh,2020,1,Meerut,2734403,5750006817.72
Uttar Pradesh,2020,1,Agra,2580164,4626649236.04
Uttar Pradesh,2020,1,Gorakhpur,1933805,3977529990.22
Uttar Pradesh,2020,1,Bareilly,1552726,2644081691.27
Uttar Pradesh,2020,2,Lucknow,12430842,30895556075.95
Uttar Pradesh,2020,2,Gautam Buddha Nagar,10896512,12933946780.94
Uttar Pradesh,2020,2,Ghaziabad,7640595,11178742327.55
Uttar Pradesh,2020,2,Kanpur Nagar,3495087,6575767545.01
Uttar Pradesh,2020,2,Meerut,2994911,6172148246.85
Uttar Pradesh,2020,2,Prayagraj,2935110,5163514764.36
Uttar Pradesh,2020,2,Agra,2837641,5153788501.15
Uttar Pradesh,2020,2,Varanasi,2569684,4411716947.66
Uttar Pradesh,2020,2,Gorakhpur,2231738,4183285969.67
Uttar Pradesh,2020,2,Aligarh,1873486,3333199475.16
Uttar Pradesh,2020,3,Lucknow,18626637,44986768816.58
Uttar Pradesh,2020,3,Gautam Buddha Nagar,17085582,21337631127.67
Uttar Pradesh,2020,3,Ghaziabad,10353511,16722698683.29
Uttar Pradesh,2020,3,Prayagraj,4424797,8784004360.76
Uttar Pradesh,2020,3,Kanpur Nagar,4224357,8417780315.51
Uttar Pradesh,2020,3,Meerut,3739519,8114325789.56
Uttar Pradesh,2020,3,Agra,3402430,6647928319.01
Uttar Pradesh,2020,3,Varanasi,3370707,6634516647.61
Uttar Pradesh,2020,3,Gorakhpur,3197317,7043485657.43
Uttar Pradesh,2020,3,Aligarh,2172376,4433149341.39
Uttar Pradesh,2020,4,Gautam Buddha Nagar,26875484,32842519367.03
Uttar Pradesh,2020,4,Lucknow,21791125,48660862847.75
Uttar Pradesh,2020,4,Ghaziabad,15220234,24565353557.02
Uttar Pradesh,2020,4,Prayagraj,6423026,12760082970.57
Uttar Pradesh,2020,4,Kanpur Nagar,6052576,12308345528.86
Uttar Pradesh,2020,4,Agra,5121332,10378549354.94
Uttar Pradesh,2020,4,Meerut,5063989,10705409123.83
Uttar Pradesh,2020,4,Varanasi,5020393,10194936776.67
Uttar Pradesh,2020,4,Gorakhpur,4537853,10798676241.77
Uttar Pradesh,2020,4,Aligarh,3179237,6659603398.45
Uttar Pradesh,2021,1,Lucknow,35616880,66268662302.67
Uttar Pradesh,2021,1,Gautam Buddha Nagar,31352951,37748670525.24
Uttar Pradesh,2021,1,Ghaziabad,16400075,26364856584.17
Uttar Pradesh,2021,1,Prayagraj,7886986,14358916730.34
Uttar Pradesh,2021,1,Kanpur Nagar,6948497,13274223178.29
Uttar Pradesh,2021,1,Meerut,6883062,13712809242.56
Uttar Pradesh,2021,1,Varanasi,5807048,10950765766.98
Uttar Pradesh,2021,1,Agra,5773733,11198658827.14
Uttar Pradesh,2021,1,Gorakhpur,4804502,10959348578.91
Uttar Pradesh,2021,1,Aligarh,3639658,7418381922.14
Uttar Pradesh,2021,2,Lucknow,41241215,78447443137.55
Uttar Pradesh,2021,2,Gautam Buddha Nagar,29169349,37072547539.89
Uttar Pradesh,2021,2,Ghaziabad,16797842,27766534443.26
Uttar Pradesh,2021,2,Meerut,8599202,16511763499.95
Uttar Pradesh,2021,2,Prayagraj,8039353,15903938690.17
Uttar Pradesh,2021,2,Kanpur Nagar,7585841,14935346898.48
Uttar Pradesh,2021,2,Agra,6542679,12895519153.4
Uttar Pradesh,2021,2,Varanasi,6220925,12596441736.92
Uttar Pradesh,2021,2,Gorakhpur,5995988,13762240584.65
Uttar Pradesh,2021,2,Aligarh,4566809,9169523754.57
Uttar Pradesh,2021,3,Lucknow,51055467,85371248453.05
Uttar Pradesh,2021,3,Gautam Buddha Nagar,41878965,51051292560.46
Uttar Pradesh,2021,3,Ghaziabad,22358776,35753594948.11
Uttar Pradesh,2021,3,Meerut,11446543,20511958929.65
Uttar Pradesh,2021,3,Prayagraj,10478343,18012924107.46
Uttar Pradesh,2021,3,Kanpur Nagar,9924366,18370977249.14
Uttar Pradesh,2021,3,Agra,8882859,16295735776.09
Uttar Pradesh,2021,3,Varanasi,8732870,15613135907.98
Uttar Pradesh,2021,3,Gorakhpur,7464913,15458247189.13
Uttar Pradesh,2021,3,Aligarh,5783351,10758162334.82
Uttar Pradesh,2021,4,Lucknow,67415795,115688821642.09
Uttar Pradesh,2021,4,Gautam Buddha Nagar,52546170,66955029270.37
Uttar Pradesh,2021,4,Ghaziabad,27945576,45871860827.13
Uttar Pradesh,2021,4,Meerut,15531638,28699663710.75
Uttar Pradesh,2021,4,Prayagraj,14418013,25298767096.61
Uttar Pradesh,2021,4,Kanpur Nagar,13055831,24968225095.51
Uttar Pradesh,2021,4,Agra,11675242,22888020081.3
Uttar Pradesh,2021,4,Varanasi,11458477,22020915567.45
Uttar Pradesh,2021,4,Gorakhpur,9958532,21591200217.75
Uttar Pradesh,2021,4,Aligarh,7765317,15072461376.03
Uttar Pradesh,2022,1,Lucknow,79740953,132456458141.91
Uttar Pradesh,2022,1,Gautam Buddha Nagar,58229149,74371363420.47
Uttar Pradesh,2022,1,Ghaziabad,30948888,50571013176.65
Uttar Pradesh,2022,1,Meerut,17966278,32377627599.03
Uttar Pradesh,2022,1,Prayagraj,16566417,28293055160.26
Uttar Pradesh,2022,1,Kanpur Nagar,14902263,27612832763.66
Uttar Pradesh,2022,1,Agra,14010919,26233858697.7
Uttar Pradesh,2022,1,Varanasi,13246317,24155800509.85
Uttar Pradesh,2022,1,Gorakhpur,10758812,22861881939.65
Uttar Pradesh,2022,1,Aligarh,9297702,17226202534.1
Uttar Pradesh,2022,2,Lucknow,102123625,164056107244.23
Uttar Pradesh,2022,2,Gautam Buddha Nagar,74160647,87828388050.51
Uttar Pradesh,2022,2,Ghaziabad,37739024,59183436240.68
Uttar Pradesh,2022,2,Meerut,22419976,38399767082.41
Uttar Pradesh,2022,2,Prayagraj,20833684,34267771491.72
Uttar Pradesh,2022,2,Kanpur Nagar,18142630,32679093848.49
Uttar Pradesh,2022,2,Agra,17306092,31826611654.87
Uttar Pradesh,2022,2,Varanasi,16290241,29105585945.91
Uttar Pradesh,2022,2,Gorakhpur,14066992,28691435244.93
Uttar Pradesh,2022,2,Aligarh,11491914,20498359414.78
Uttar Pradesh,2022,3,Lucknow,103532277,150291038432.73
Uttar Pradesh,2022,3,Gautam Buddha Nagar,87799548,100238159351.64
Uttar Pradesh,2022,3,Varanasi,42895237,64967816692.83
Uttar Pradesh,2022,3,Ghaziabad,41898334,62804603270.38
Uttar Pradesh,2022,3,Agra,26751663,43128786478.76
Uttar Pradesh,2022,3,Kanpur Nagar,26593070,42855018051.76
Uttar Pradesh,2022,3,Meerut,25631216,40328370458.54
Uttar Pradesh,2022,3,Prayagraj,21085656,30385713265.5
Uttar Pradesh,2022,3,Moradabad,15532268,26474629769.41
Uttar Pradesh,2022,3,Aligarh,14106419,22685286303.75
Uttar Pradesh,2022,4,Lucknow,142292419,214139000063.13
Uttar Pradesh,2022,4,Gautam Buddha Nagar,90864471,104162479492.52
Uttar Pradesh,2022,4,Ghaziabad,48195051,73333545352.24
Uttar Pradesh,2022,4,Varanasi,38410576,61679282505.82
Uttar Pradesh,2022,4,Kanpur Nagar,34663083,57423578589.05
Uttar Pradesh,2022,4,Meerut,30761564,49044446642.88
Uttar Pradesh,2022,4,Agra,27454413,46946394676.79
Uttar Pradesh,2022,4,Prayagraj,27038499,40737923540.03
Uttar Pradesh,2022,4,Bijnor,19251587,30994615217.14
Uttar Pradesh,2022,4,Aligarh,18387697,30529612967.37
Uttarakhand,2018,1,Dehradun,329459,512888194.29
Uttarakhand,2018,1,Udham Singh Nagar,319290,273540317.85
Uttarakhand,2018,1,Haridwar,308588,394604404.71
Uttarakhand,2018,1,Nainital,106949,116698562.48
Uttarakhand,2018,1,Pauri Garhwal,49412,58626307.5
Uttarakhand,2018,1,Tehri Garhwal,28306,41280388.51
Uttarakhand,2018,1,Almora,26086,24966386.52
Uttarakhand,2018,1,Pithoragarh,18593,19129399.86
Uttarakhand,2018,1,Chamoli,15936,19931685.34
Uttarakhand,2018,1,Uttarkashi,12342,15898878.3
Uttarakhand,2018,2,Dehradun,464526,908634049.1
Uttarakhand,2018,2,Haridwar,408449,653841352.47
Uttarakhand,2018,2,Udham Singh Nagar,396961,460064933.19
Uttarakhand,2018,2,Nainital,143993,221734345.98
Uttarakhand,2018,2,Pauri Garhwal,87569,116427905.17
Uttarakhand,2018,2,Tehri Garhwal,44916,79925226.81
Uttarakhand,2018,2,Almora,39584,50535626.8
Uttarakhand,2018,2,Pithoragarh,31473,51625580.58
Uttarakhand,2018,2,Chamoli,23109,37928070.64
Uttarakhand,2018,2,Uttarkashi,17994,31584871.42
Uttarakhand,2018,3,Udham Singh Nagar,635903,750899273.45
Uttarakhand,2018,3,Dehradun,580817,1233501843.64
Uttarakhand,2018,3,Haridwar,516553,904828173.11
Uttarakhand,2018,3,Nainital,164989,272528677.45
Uttarakhand,2018,3,Pauri Garhwal,88372,139462380.16
Uttarakhand,2018,3,Almora,50491,73631915.95
Uttarakhand,2018,3,Tehri Garhwal,49076,97822405.13
Uttarakhand,2018,3,Pithoragarh,37382,66592869.05
Uttarakhand,2018,3,Chamoli,28392,57607070.75
